Bank Ticker,BAC,BAC,BAC,BAC,BAC,C,C,C,C,C,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM,MS,MS,MS,MS,MS,WFC,WFC,WFC,WFC,WFC
Stock Info,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-10-10,15.173,15.345999999999998,15.144,15.252,68450336,45.437,45.895,45.353,45.521,15262423,161.26,162.44,160.87,161.76,2677290,62.292,62.946000000000005,62.19,62.56399999999999,14280960,29.78,29.861,29.589000000000002,29.726,7239540,39.923,40.116,39.695,39.88,24937087
2016-10-07,15.149000000000001,15.205,14.952,15.093,106178174,45.013000000000005,45.38399999999999,44.72,45.271,18049494,158.4,160.75,157.23,160.61,3584664,61.788999999999994,62.144,61.434,62.081,20207438,29.523000000000003,29.686999999999998,29.166999999999998,29.496,12472272,39.486,39.703,39.25,39.599000000000004,28494682
2016-10-06,15.13,15.186,15.004000000000001,15.177999999999999,81029936,44.857,45.097,44.435,45.078,17101763,158.1,158.21,155.88,158.07,3021996,61.735,61.952,61.114,61.861000000000004,19180307,29.651,29.808000000000003,29.394000000000002,29.570999999999998,12417121,39.468,39.65,39.163000000000004,39.468,34198506
2016-10-05,14.934000000000001,15.186,14.934000000000001,15.074000000000002,91873162,44.103,44.905,44.103,44.693999999999996,19773431,154.46,157.53,154.17,157.38,2692040,60.968,62.044,60.886,61.698,17829948,29.368000000000002,29.875,29.307,29.726,12163016,38.289,39.38,38.289,39.302,46279434
2016-10-04,14.689,15.017000000000001,14.663,14.785,105018113,43.268,44.49,43.25,43.86600000000001,27802349,152.49,155.23,152.49,153.48,2610476,60.35,61.233000000000004,60.247,60.705,18849555,29.276999999999997,29.58,29.039,29.25,10425785,38.106,38.516999999999996,38.046,38.22,50369101
2016-10-03,14.588,14.717,14.502,14.627,74493880,43.195,43.415,42.974,43.203,15043503,151.77,152.93,151.54,152.33,2585000,60.041000000000004,60.556000000000004,59.958999999999996,60.187,16415990,29.23,29.351999999999997,28.725,29.166999999999998,11285109,38.544000000000004,38.577,38.054,38.289,43701989
2016-09-30,14.279000000000002,14.717,14.195,14.645,127482690,42.559,43.635,42.312,43.387,27820107,151.29,153.61,149.23,152.52,4755234,59.79600000000001,60.683,59.79600000000001,60.256,23947974,28.546999999999997,29.505,28.301,29.267,17730992,38.726,39.075,38.525999999999996,38.683,61913241
2016-09-29,14.392000000000001,14.502,14.09,14.185,84014138,42.992,43.545,41.717,42.075,30541439,154.51,155.06,149.2,150.33,3945325,60.357,60.818999999999996,59.13399999999999,59.407,20631436,29.004,29.314,28.063000000000002,28.337,13641434,39.478,39.54,38.621,38.76,51762564
2016-09-28,14.372,14.401,14.175999999999998,14.392000000000001,70448618,42.788999999999994,43.096000000000004,42.35,43.058,17269080,154.48,154.89,152.9,154.56,1773977,60.246,60.419,59.718,60.36600000000001,12427566,28.701999999999998,29.031,28.593000000000004,29.004,8074782,39.626999999999995,39.731,39.271,39.583,32279975
2016-09-27,14.045,14.353,13.859000000000002,14.306,87336796,41.817,42.7,41.486999999999995,42.597,17597159,151.98,154.56,151.16,154.06,2751715,59.188,60.088,58.917,60.048,15152152,28.136,28.75,27.953000000000003,28.619,10654652,39.126999999999995,39.397,39.013000000000005,39.388000000000005,27858610
2016-09-26,14.411,14.447000000000001,14.054,14.119000000000002,101417649,42.727,42.836999999999996,42.102,42.157,24649400,154.93,155.07,152.26,152.71,2929175,60.265,60.446999999999996,59.306999999999995,59.523999999999994,18132215,28.784000000000002,28.82,28.261,28.328000000000003,11179194,39.635,39.747,39.005,39.205,35405737
2016-09-23,14.530999999999999,14.663,14.502,14.520999999999999,55063141,43.195,43.599,43.025,43.315,16102109,158.63,158.98,156.1,156.17,3614601,60.98,61.442,60.788999999999994,60.854,15434983,29.324,29.443,28.913,29.134,10255175,39.747,40.107,39.689,39.957,32850349
2016-09-22,14.68,14.698,14.502,14.597999999999999,80624748,43.167,43.451,42.946999999999996,43.278,17686381,159.33,160.14,158.58,158.9,2606890,60.619,61.008,60.483000000000004,60.98,14109988,29.334,29.616,29.195,29.433000000000003,8918785,40.037,40.288000000000004,39.635,39.939,42298056
2016-09-21,14.698,14.812000000000001,14.401,14.645,101940987,43.175,43.431999999999995,42.52,43.086000000000006,18069747,158.32,159.16,156.93,157.96,2467490,60.483000000000004,60.744,60.003,60.483000000000004,15591891,29.068,29.267,28.756999999999998,29.142,11008099,40.63,40.656,39.599000000000004,40.037,73827341
2016-09-20,14.727,14.747,14.512,14.597999999999999,72849404,43.211999999999996,43.352,42.672,42.755,14966361,158.57,159.16,157.37,157.44,1621131,60.4,60.493,59.94,60.138999999999996,11147568,29.068,29.212,28.894000000000002,28.939,9691756,41.18899999999999,41.233000000000004,40.288000000000004,40.674,58934749
2016-09-19,14.55,14.765999999999998,14.55,14.588,70662308,42.827,43.391999999999996,42.727,42.799,13889169,158.26,159.19,156.69,157.2,2147270,59.858999999999995,60.302,59.586999999999996,59.894,14872405,28.959,29.307,28.774,28.848000000000003,8522545,39.853,40.436,39.731,40.192,38397615
2016-09-16,14.654000000000002,14.672,14.484000000000002,14.493,95799432,42.809,42.982,42.479,42.635,27016697,158.73,158.93,156.63,157.0,4795129,59.806000000000004,59.958999999999996,59.218,59.562,27804118,28.913,29.031,28.647,28.839000000000002,16146363,39.923,40.071,39.53,39.689,59273319
2016-09-15,14.635,14.732000000000001,14.579,14.663,72379194,42.946999999999996,43.471000000000004,42.799,43.25,15460308,156.78,159.61,156.76,158.96,1740269,59.986000000000004,60.56399999999999,59.806000000000004,60.302,13938229,28.803,29.344,28.756999999999998,29.166999999999998,10983886,40.288000000000004,40.491,39.478,40.315,70018598
2016-09-14,14.663,14.821,14.559000000000001,14.627,80642310,43.076,43.58,42.883,42.946999999999996,21529732,157.93,158.74,156.61,157.16,2110217,59.968,60.849,59.911,60.083999999999996,13960255,28.75,29.035,28.584,28.811,12782805,41.129,41.56399999999999,40.624,40.64,51263116
2016-09-13,14.663,14.839,14.55,14.707,95295887,43.086000000000006,43.442,42.818000000000005,43.105,21644868,159.42,160.74,157.36,157.93,2946167,59.823,60.501999999999995,59.562,60.203,20796029,28.930999999999997,29.212,28.546999999999997,28.721,15209581,41.76,41.809,40.64,41.023,67450761
2016-09-12,14.645,14.915999999999999,14.484000000000002,14.878,117167680,42.843999999999994,43.974,42.559,43.902,24025946,157.94,162.36,157.22,161.78,2799816,59.85,60.898999999999994,59.506,60.683,18163256,28.593000000000004,29.505,28.429000000000002,29.433000000000003,15133688,42.254,42.493,41.915,42.402,40703651
2016-09-09,14.888,15.112,14.727,14.727,141026148,44.004,44.251000000000005,43.333,43.333,22259492,161.55,163.05,159.39,159.45,3605092,60.657,61.016999999999996,60.302,60.312,21669837,29.195,29.461,28.839000000000002,28.839000000000002,18005743,43.233000000000004,43.556000000000004,42.56100000000001,42.56100000000001,36672753
2016-09-08,14.757,14.915999999999999,14.672,14.839,73863874,43.599,44.159,43.471000000000004,43.902,17242399,160.16,162.56,159.57,162.35,3205269,60.828,61.245,60.628,60.854,13486775,28.939,29.399,28.858,29.25,13877740,43.513000000000005,43.67100000000001,43.295,43.593,16172091
2016-09-07,14.707,14.83,14.645,14.689,67597545,43.175,43.763000000000005,43.049,43.61600000000001,14815635,159.56,160.98,159.52,160.46,1675048,60.772,61.162,60.589,60.772,11098691,28.923000000000002,29.158,28.83,28.930999999999997,11879364,43.496,43.707,43.375,43.479,14236836
2016-09-06,15.017000000000001,15.027000000000001,14.689,14.765999999999998,103017031,43.645,43.773,42.854,43.442,19208919,159.58,160.57,158.37,160.14,2151608,61.07899999999999,61.125,60.36600000000001,61.026,18361725,29.176,29.413,28.803,28.985,15533541,44.168,44.176,43.356,43.67100000000001,24986119
2016-09-02,14.915999999999999,15.027000000000001,14.805,14.970999999999998,107673385,43.635,43.828,43.185,43.645,17735897,159.4,160.52,158.78,159.99,1847769,60.99,61.148,60.608999999999995,61.073,15099879,29.176,29.404,28.913,29.114,13460203,44.071999999999996,44.256,43.836999999999996,44.159,14518381
2016-09-01,15.112,15.112,14.737,14.952,137594965,43.931000000000004,44.123000000000005,42.956,43.508,21115337,160.77,160.84,157.62,159.39,3005951,61.207,61.278,60.312,60.818999999999996,13508079,29.344,29.551,28.701999999999998,29.134,13129243,44.483000000000004,44.553000000000004,43.775,44.055,19478190
2016-08-31,15.169,15.196,14.859000000000002,15.103,136259882,44.059,44.26,43.405,43.857,22665259,160.06,161.01,158.37,160.25,3898608,61.044,61.325,60.498000000000005,61.07899999999999,16503003,29.334,29.496,28.959,29.267,17033735,44.291000000000004,44.483000000000004,43.888999999999996,44.378,28063850
2016-08-30,14.780999999999999,15.116,14.714,15.079,129924786,43.38,44.032,43.38,44.004,19047059,157.64,160.3,157.42,160.16,3097234,60.589,61.166000000000004,60.58,61.07899999999999,15239498,28.711,29.385,28.711,29.385,15030955,43.443000000000005,44.236999999999995,43.401,44.222,28245501
2016-08-29,14.724,14.912,14.69,14.754000000000001,128858484,43.352,43.81100000000001,43.278,43.415,18166623,156.95,158.13,156.52,157.21,2778832,60.168,60.717,60.138999999999996,60.58,16090799,28.493000000000002,28.848000000000003,28.439,28.676,10024602,42.588,43.458,42.535,43.295,24249329
2016-08-26,14.538,14.81,14.51,14.705,135764587,43.02,43.396,42.903,43.278,25402604,157.11,158.32,155.79,156.34,2549990,60.022,60.521,59.583,59.92,15454011,28.409000000000002,28.83,28.237,28.445999999999998,11699403,42.44,42.666000000000004,42.178000000000004,42.378,17763972
2016-08-25,14.362,14.472000000000001,14.342,14.465,72566503,42.727,43.01,42.692,42.92,17981214,155.52,156.41,155.07,156.27,1529977,59.64,59.85,59.533,59.786,11006848,28.219,28.355999999999998,28.09,28.273000000000003,8586021,42.474,42.535,42.196000000000005,42.263999999999996,15613043
2016-08-24,14.315,14.437999999999999,14.305,14.342,70154016,42.836999999999996,43.283,42.755,42.864,17473939,156.17,157.05,155.29,155.73,2160517,59.715,59.93,59.515,59.68,11226336,28.136,29.124000000000002,28.046,28.219,13641244,42.37,42.604,42.239,42.483999999999995,18625881
2016-08-23,14.213,14.352,14.213,14.296,72747268,43.086000000000006,43.232,42.799,42.799,14524451,157.34,158.12,156.35,156.45,2085580,59.786,60.032,59.506,59.515,9882656,28.12,28.273000000000003,27.999000000000002,28.046,8661336,42.493,42.588,42.273999999999994,42.291000000000004,17662340
2016-08-22,14.159,14.204,14.082,14.139000000000001,65349362,42.645,42.946999999999996,42.489,42.864,11981576,156.37,157.25,155.33,156.63,1537193,59.496,59.613,59.188,59.543,10007395,27.789,28.026,27.743000000000002,27.934,7244689,42.493,42.57899999999999,42.37,42.483999999999995,10542510
2016-08-19,14.09,14.204,14.017999999999999,14.175,63190960,42.567,42.799,42.276,42.745,13287396,155.79,157.24,154.96,156.6,1954089,59.468999999999994,59.64,59.016999999999996,59.597,10024413,27.753,28.041,27.625,27.891,9674484,42.316,42.571000000000005,42.106,42.498999999999995,14357320
2016-08-18,14.072000000000001,14.194,14.026,14.119000000000002,67382358,42.781000000000006,42.903,42.452,42.718,15446856,155.77,156.91,155.09,156.43,1858316,59.379,59.715,59.298,59.68,10292463,27.635,28.063000000000002,27.565,27.891,14631992,42.37,42.507,42.22,42.396,13943057
2016-08-17,14.119000000000002,14.194,14.045,14.109000000000002,100248653,42.727,42.992,42.607,42.836999999999996,19484318,156.31,156.69,155.18,156.07,2188750,59.543,59.708,59.306999999999995,59.621,13114145,27.635,27.816,27.496,27.726999999999997,13488089,42.254,42.507,42.202,42.465,14952891
2016-08-16,13.943,14.149000000000001,13.905,14.129000000000001,86134119,42.489,42.982,42.382,42.827,16534871,155.43,157.11,155.16,156.05,2679009,59.143,59.68899999999999,59.036,59.46,11188254,27.38,27.726999999999997,27.263,27.616,24248113,42.073,42.456,41.985,42.316,15977348
2016-08-15,13.943,13.999,13.919,13.991,52072535,42.093,42.718,42.093,42.61600000000001,13336490,154.38,156.21,154.32,155.97,2357574,59.325,59.568999999999996,59.233999999999995,59.468999999999994,9238989,26.81,27.206,26.76,27.078000000000003,10253766,41.977,42.23,41.957,42.168,13450202
2016-08-12,13.755999999999998,13.887,13.690999999999999,13.887,67559158,41.717,41.888999999999996,41.542,41.871,13577146,153.25,153.9,152.69,153.78,1529472,58.79,59.13399999999999,58.691,59.108999999999995,8476037,26.612,26.656999999999996,26.349,26.63,10678864,41.977,42.004,41.784,41.845,15140777
2016-08-11,13.812000000000001,13.943,13.732999999999999,13.86,73967939,41.808,42.174,41.605,42.00899999999999,16131524,152.8,154.71,152.55,154.37,1940120,59.06100000000001,59.441,58.836000000000006,59.233999999999995,10593224,26.648000000000003,26.881,26.504,26.82,9559898,42.131,42.37,41.861999999999995,42.141000000000005,16716296
2016-08-10,14.119000000000002,14.139000000000001,13.765999999999998,13.793,84705286,42.075,42.163999999999994,41.698,41.753,18032881,153.98,154.13,152.63,152.79,1755845,59.65,59.786,58.963,59.071000000000005,12722190,26.83,26.905,26.52,26.576,8958704,42.648999999999994,42.744,42.0,42.091,19172546
2016-08-09,14.072000000000001,14.149000000000001,14.035,14.149000000000001,53602438,42.213,42.36,41.955,42.163999999999994,13283011,153.08,155.04,153.08,153.97,2077323,59.886,59.977,59.441,59.604,11093118,26.612,26.921999999999997,26.612,26.785,12061424,42.823,42.937,42.64,42.744,11914951
2016-08-08,14.045,14.129000000000001,13.895999999999999,14.09,77230593,42.102,42.405,41.78,42.222,18332784,152.71,154.48,152.63,153.41,2406045,59.786,60.163000000000004,59.57899999999999,59.815,12538952,26.495,26.859,26.476,26.585,9878707,42.613,42.851000000000006,42.57899999999999,42.726000000000006,17007348
2016-08-05,13.738,14.026,13.738,14.017999999999999,129742508,41.0,42.00899999999999,40.888000000000005,42.001000000000005,31094834,150.5,152.73,149.98,152.71,2839486,58.943999999999996,60.058,58.883,59.995,22906711,26.109,26.638,26.1,26.485,13014896,42.273999999999994,42.544,42.045,42.526,21682185
2016-08-04,13.485999999999999,13.543,13.375,13.485999999999999,49545331,40.183,40.458,40.108000000000004,40.274,12782002,149.03,149.68,148.29,148.89,2129081,58.358000000000004,58.65,58.158,58.42,10910475,25.81,25.924,25.552,25.819000000000003,13322990,41.583,41.933,41.556999999999995,41.793,16783592
2016-08-03,13.14,13.485999999999999,13.126,13.485999999999999,69954892,39.437,40.366,39.373000000000005,40.32,16009746,147.37,149.73,147.14,149.15,2425216,57.63399999999999,58.519,57.596000000000004,58.50899999999999,14477724,25.534000000000002,26.026,25.516,25.947,11569351,41.346000000000004,41.61600000000001,41.346000000000004,41.556999999999995,17070487
2016-08-02,13.298,13.459000000000001,13.122,13.159,89850530,39.711999999999996,40.082,39.043,39.494,21858380,148.52,149.27,146.36,147.03,3378365,57.541000000000004,57.922,57.353,57.596000000000004,14967589,25.919,26.075,25.371,25.561999999999998,18523107,41.303000000000004,41.45399999999999,41.068999999999996,41.336999999999996,19654264
2016-08-01,13.525,13.597000000000001,13.283,13.347000000000001,65713517,40.347,40.436,39.721,39.89,16104370,149.6,150.67,148.79,148.99,2458366,58.048,58.195,57.559,57.732,12622258,26.33,26.401,25.9,26.017,11386841,41.581,41.643,41.278999999999996,41.431000000000004,18491910
2016-07-29,13.559000000000001,13.690999999999999,13.485999999999999,13.495,67913849,40.302,40.566,40.199,40.246,14992479,150.28,150.92,149.44,149.6,2535046,57.732,58.176,57.68600000000001,57.885,14591892,26.264,26.485,26.1,26.228,11499811,41.555,41.747,41.555,41.571000000000005,15129148
2016-07-28,13.569,13.682,13.468,13.673,77221361,40.421,40.575,40.126,40.495,14440411,150.91,151.62,149.63,151.24,2173039,57.913000000000004,58.083,57.661,58.004,11059331,26.383000000000003,26.504,26.16,26.349,12627123,41.547,41.785,41.318999999999996,41.71,14495911
2016-07-27,13.569,13.690999999999999,13.459000000000001,13.627,108364257,40.458,40.923,40.393,40.541,19461497,151.84,152.77,151.13,151.65,2460108,57.986000000000004,58.534,57.968,58.213,13038085,26.504,26.81,26.409000000000002,26.495,14939761,41.555,41.788999999999994,41.408,41.598,20638333
2016-07-26,13.337,13.550999999999998,13.327,13.534,64527715,40.209,40.495,40.183,40.412,17618146,151.36,152.13,150.19,151.8,2279898,57.893,58.148999999999994,57.653,58.032,8909657,26.311999999999998,26.546999999999997,26.176,26.504,16562911,41.623999999999995,41.747,41.423,41.571000000000005,18611219
